Pred_Normed,Pred_Final
-0.24300604983940183,39.461738636113274
-0.17287557746370666,41.0753247493149
0.12084163424780413,47.833271729724025
0.29185219055572437,51.7679416317191
0.46760066792277627,55.81162325668539
0.9064942381459499,65.90983799979654
1.5192466955622157,80.0082580249797
1.8671436787634978,88.01279188739349
2.2117526834944545,95.94167480635147
1.6454125661299908,82.9111259198024
2.1281129785679,94.0172636080527
2.0497365090613338,92.2139507468464
1.7509109334234125,85.33846876612131
1.8348230166754294,87.26914693894076
1.905175408319494,88.88783904726209
2.053424748240262,92.29881102683143
1.987774755767462,90.7883133416253
1.7643585676720905,85.64787657622186
1.7728369130215216,85.84294927223169
1.2619145439772819,74.08747106587677
1.0896131457099447,70.12310102655916
0.7333665021903178,61.92645529774503
0.37364996542752704,53.64997306759569
0.01729174527250959,45.45076014504502
-0.37883627960544497,36.336509829306735
-0.6029548972636235,31.1799113220862
-0.17612493088866882,41.00056250423383
-0.013787398013241754,44.73568048969292
0.10242708222851024,47.409583361278656
0.48013661621977655,56.1000546817511
2.0026983984611646,91.13168166345748
2.4627927634109485,101.71769160886578
2.423929347276885,100.82350871716129
1.7800461333048787,86.00882150069636
2.396358296836001,100.18914447276458
2.314740177814132,98.31124662068956
2.319539224681351,98.42166474735018
2.144663695834809,94.3980682232326
2.261437239087102,97.08483420951949
2.3224915048314627,98.48959182799183
2.15045805086281,94.53138674357645
1.8770213480935776,88.24006071251178
1.766013540944342,85.68595477246612
1.7376873722879929,85.03421650754703
1.455094457308105,78.532221185771
0.8734813873274266,65.15026693413198
0.553601663015494,57.79036383410125
0.05946918029250303,46.421193127075114
-0.21893108436923892,40.01566375086734
-0.3693643900108665,36.55444233422007
0.09315884061690194,47.19633645944442
0.3879371789181878,53.97869820666757
0.47446331699908695,55.969521455202994
0.8331799290350935,64.22299707212517
1.3768475881612812,76.73189021437179
1.9682046243041644,90.3380370024964
2.0835436625706487,92.99179740296576
1.8515196411425874,87.65330863734229
2.188305313974227,95.40218963582154
1.8279927366651656,87.11199349906661
1.8095487585871262,86.68762808570553
1.8736597889341475,88.16271679916545
2.0252473832253344,91.65049648745216
1.9156711691297652,89.12932913448427
1.70825999789774,84.35714132103291
1.6185699558651958,82.29352187839046
1.4775105683992655,79.04797880643713
1.4182426538588235,77.68432217300455
1.1367590260216895,71.20784971266757
0.6313277527246248,59.57871253245655
0.11892148429129906,47.78909225680556
-0.18438599680015322,40.81048904852395
-0.535023446350886,32.74290159049938
-0.6656523575021205,29.737346517561782
-0.6631665246848918,29.794541416979158
-0.5213895916729939,33.05659402450728
-0.41247738077080337,35.56248376282831
0.05934792022132112,46.41840313350575
0.05574838547878696,46.335583795808645
0.3086765446597983,52.1550421776913
0.3873643301573487,53.96551790466557
0.12185814551609411,47.85665997182282
0.1218169410114254,47.85571192435811
-0.048231396095466506,43.94318109383996
0.1769148093639301,49.12342269585185
0.0995966352265124,47.34445945975821
0.28510906493822025,51.61279347019396
0.29364672994771884,51.80923101341616
0.5559202017315483,57.84370957309904
0.3779482401463758,53.748869255830456
0.4138735583198162,54.575451375603876
0.3197403606856515,52.40960227537177
0.0971237167458777,47.287561697854436
-0.07917371753691038,43.231249482704285
-0.38298842173465963,36.240975910130366
-0.6474670795763249,30.155759668532447
-0.7831031153856096,27.034998943306967
-0.8750837182820658,24.918677485745082
-0.793479739217299,26.796250000806847
-0.7118080045725838,28.67538145963718
-0.545247303800886,32.507667549634846
-0.20268597752563977,40.38943677594955
-0.0725338079199313,43.384022814865446
-0.027072512129584732,44.43001199888921
0.01927380646490289,45.4963640930468
-0.02261956460241455,44.5324669524815
0.06960207668354555,46.654334304500914
0.168382218199818,48.92710189341548
0.18781582647845016,49.37423705999206
0.16702982730763807,48.89598561700497
0.62463196187188,59.42465346553608
0.8191820017270109,63.90092792938607
0.8396846956781409,64.37266098809896
0.726846498187949,61.77644079534896
0.5593684186032228,57.923047336997655
0.7281991734470623,61.80756361457202
0.4117397126639535,54.52635511827981
-0.0005894209080775648,45.039344102069016
-0.33269768629619356,37.39808250840745
-0.5367984242528451,32.70206228631648
-0.4342572476599225,35.061365068355606
-0.49755258099261224,33.60504419333051
-0.1974218778383019,40.510554998403464
0.11954277887540712,47.80338721702989
0.3638579982820522,53.42467610791999
0.7521102149589002,62.357717110316344
1.2801935927529209,74.50804172892464
2.167239399588582,94.91749780696185
2.3315231793425695,98.69739571232913
1.91192686494962,89.043178891601
2.2817392119258533,97.55194900760202
2.381187833198894,99.84009720947894
2.349582243073357,99.11290488353956
2.429137814152611,100.94334692068458
2.6910154117571645,106.96871707061894
2.735359753757323,107.98900699633342
2.5627553232997546,104.01766468779465
2.4489338403961227,101.39882072488177
2.1927458997712814,95.50436016646083
1.803212008760893,86.5418299586422
1.2336231302926246,73.43653245534168
1.1467196774193946,71.43702781783814
0.6392679618817659,59.76140360522223
0.012904454760622741,45.34981585072118
-0.2109003866658774,40.20043681533561
-0.4717116720765603,34.19960074438405
0.10040337416254713,47.36302118763581
0.38163901935551275,53.8337879777072
0.3702915150228511,53.57270068155171
0.5813517217235741,58.42884676249239
2.641109257233825,105.82045904277106
2.377088599467856,99.74578062498858
2.6481082904328335,105.98149521425522
2.2159809848500784,96.0389610232946
2.4160689742076773,100.64265454066137
2.373683076922065,99.66742518687539
2.276121809413256,97.42270187180584
2.3518763451019584,99.16568837479838
2.3886339843976874,100.01142082622013
2.3762276501167197,99.72597160517019
2.17933557240501,95.19581072598675
1.7987949581030733,86.44020093260934
1.8509472838065195,87.64013964221104
1.382977640264626,76.8729325688874
1.1809647356678121,72.22494993733291
0.8097304627755586,63.68346365909359
0.27134272278196114,51.29605271855715
-0.040908474991361084,44.111669390031025
-0.12367962103424868,42.20724229430147
-0.33106378763690053,37.435675812683094
-0.01824601046208519,44.63309519562758
0.20361592132818776,49.73777109552839
0.4669878042697444,55.7975222782331
0.8159120427900854,63.82569158557398
1.5572714519925477,80.88314474476631
2.220951963472702,96.15333501512399
2.327059105599505,98.59468476292145
1.916349610284826,89.14493894273662
2.1985535230011677,95.63798396617301
2.4803639482044444,102.12197549310082
2.0667972297366513,92.60648969646917
2.2180176221631185,96.08582067751661
2.4134996774968607,100.58353927517365
2.2994447852940296,97.95932495054609
2.3067588414520954,98.12760927899903
1.821808796983461,86.96971128054938
1.755811562751361,85.45122413709848
1.5100903852584637,79.79758647730851
1.0897699452026872,70.12670872340584
0.9360137700217986,66.58903357754642
0.396922637477852,54.18543873844314
-0.14210670740120435,41.783265531259005
-0.5100980461707763,33.316393800578325
-0.3064311423316544,38.00243221755997
-0.22650361421604984,39.84143237057432
0.29811002136117715,51.91192396271425
0.3097699751043965,52.18020020274643
0.5398392615892744,57.47371375214129
1.4036532944741524,77.34864515692085
2.5591093288568802,103.93377638927704
2.675641699295671,106.61499338823265
2.2026887007761378,95.73312756363185
2.3961524105899796,100.18440737095669
2.156649021384213,94.67383073008008
2.1271219470403806,93.99446161262364
2.2243258474508583,96.23096250215332
2.9441457085549034,112.79282630455289
3.0354127119191405,114.89272901778624
2.885248449232609,111.43769783430713
2.789305703638934,109.2302140300765
