DateTime,Pred_Normed,Pred_Final
2017-05-02 14:00:00,2.86712347257565,35.473680924684416
2017-05-02 15:00:00,2.8980725228377455,35.702744335744455
2017-05-02 16:00:00,2.9087189197871575,35.78154158412782
2017-05-02 17:00:00,3.0105159640643486,36.53497272338709
2017-05-02 18:00:00,3.4791358051794607,40.00337186284982
2017-05-02 19:00:00,3.347580599669919,39.029691447408226
2017-05-02 20:00:00,3.71311367120419,41.7351137951641
2017-05-02 21:00:00,3.3564904866713126,39.09563625319111
2017-05-02 22:00:00,2.81469223502611,35.08562125831378
2017-05-02 23:00:00,2.7813064276763075,34.838522660851964
2017-05-03 00:00:00,2.63573224540435,33.76108349967906
2017-05-03 01:00:00,2.1156631948375626,29.911892984922442
2017-05-03 02:00:00,0.7761591830383615,19.997813054427162
2017-05-03 03:00:00,0.7830253757820189,20.048631852339813
2017-05-03 04:00:00,0.843646501704101,20.497307393864233
2017-05-03 05:00:00,0.28344795505417497,16.35110617347759
2017-05-03 06:00:00,0.861294036312942,20.627922208860742
2017-05-03 07:00:00,0.7753346741483271,19.991710611308516
2017-05-03 08:00:00,1.2398372536450633,23.42963663503603
2017-05-03 09:00:00,0.8806641094670355,20.771286059821726
2017-05-03 10:00:00,0.8862657837853491,20.812745769122465
2017-05-03 11:00:00,1.781394447641486,27.43786748833796
2017-05-03 12:00:00,2.4006400840138946,32.02109432568078
2017-05-03 13:00:00,2.2425969734378928,30.85136880271649
2017-05-03 14:00:00,2.5234948269995887,32.93037995011474
2017-05-03 15:00:00,2.1338566257018337,30.04654814549643
2017-05-03 16:00:00,2.142144657145787,30.10789040761586
2017-05-03 17:00:00,3.1335086735702524,37.44527948034252
2017-05-03 18:00:00,3.0738299008073597,37.003578583507974
2017-05-03 19:00:00,3.159388687795618,37.636825401349505
2017-05-03 20:00:00,2.793970846940859,34.93225591118649
2017-05-03 21:00:00,3.0624248441663786,36.91916626211549
2017-05-03 22:00:00,3.344803142062522,39.009134631989426
2017-05-03 23:00:00,2.968272596334678,36.222316605513484
2017-05-04 00:00:00,2.431702768835772,32.25099878096213
2017-05-04 01:00:00,2.1276017667674942,30.000254016563048
2017-05-04 02:00:00,1.9837737860847653,28.935739028799013
2017-05-04 03:00:00,0.8969110556970911,20.89153469075705
2017-05-04 04:00:00,0.5759196470202318,18.515778847853532
2017-05-04 05:00:00,0.7798930117021875,20.025448265291686
2017-05-04 06:00:00,0.7076356791983919,19.4906495907847
2017-05-04 07:00:00,0.4984202595329378,17.94218211701475
2017-05-04 08:00:00,1.1171031540185221,22.521243929096673
2017-05-04 09:00:00,0.8243129156073374,20.354213594802765
2017-05-04 10:00:00,0.9776491335327651,21.489101961960877
2017-05-04 11:00:00,1.4061000410774922,24.66019850685754
2017-05-04 12:00:00,1.800757789793007,27.581181521084943
2017-05-04 13:00:00,1.8969660625933316,28.2932484489295
2017-05-04 14:00:00,2.2613835512442444,30.990414025688587
2017-05-04 15:00:00,2.9624136115230093,36.178952462350956
2017-05-04 16:00:00,2.3671714580399845,31.773382762186834
2017-05-04 17:00:00,2.558954914470299,33.192830930798834
2017-05-04 18:00:00,3.1230018871642122,37.36751553240017
2017-05-04 19:00:00,3.55522824604127,40.56655535029394
2017-05-04 20:00:00,3.058835137969473,36.892597745821675
2017-05-04 21:00:00,2.8177719262592613,35.10841499747228
2017-05-04 22:00:00,2.6573461158174116,33.92105438218104
2017-05-04 23:00:00,2.452496080730662,32.404896458258946
2017-05-05 00:00:00,2.1093508549365887,29.86517342172931
2017-05-05 01:00:00,1.5075225729062516,25.410857764647247
2017-05-05 02:00:00,1.4656167525365311,25.100699938288557
2017-05-05 03:00:00,0.5045816161762552,17.987784206821175
2017-05-05 04:00:00,0.385120364454994,17.103614851799385
2017-05-05 05:00:00,-0.15465473261903107,13.108573844273883
2017-05-05 06:00:00,0.08865806269313176,14.909406450662988
2017-05-05 07:00:00,0.3337946185743902,16.72373726825328
2017-05-05 08:00:00,-0.2663131642086345,12.282155553666321
2017-05-05 09:00:00,0.624665004714374,18.876558187193616
2017-05-05 10:00:00,0.6037972099622531,18.72210923943137
2017-05-05 11:00:00,0.5998627371629519,18.692988999795627
2017-05-05 12:00:00,1.140120184824822,22.69160003192747
2017-05-05 13:00:00,1.2741440657093484,23.683551870802255
2017-05-05 14:00:00,2.101737218980298,29.80882256740751
2017-05-05 15:00:00,1.970573943812477,28.838042948604656
2017-05-05 16:00:00,2.1142527638716553,29.90145395285589
2017-05-05 17:00:00,1.5717370750331803,25.886128985319605
2017-05-05 18:00:00,1.664255529749265,26.570886438094348
2017-05-05 19:00:00,1.7024969816539177,26.853923149818474
2017-05-05 20:00:00,1.732351344782936,27.074884445736927
2017-05-05 21:00:00,1.3869519532798436,24.51847763758814
2017-05-05 22:00:00,0.23147146175706812,15.966412208759838
2017-05-05 23:00:00,0.565143108845233,18.436018384353712
2017-05-06 00:00:00,0.9421711745430172,21.22651870868435
2017-05-06 01:00:00,0.7156356040695881,19.549859487815517
2017-05-06 02:00:00,0.681336522579669,19.29600146840064
2017-05-06 03:00:00,-0.14023463030444472,13.215301443216049
2017-05-06 04:00:00,-0.29925825481496804,12.038318835962215
2017-05-06 05:00:00,-0.3362848150474864,11.764273910032188
2017-05-06 06:00:00,-1.1088767988753057,6.0460837337737825
2017-05-06 07:00:00,-1.0187561198092454,6.713094513720121
2017-05-06 08:00:00,-0.6806764708213611,9.215325663022657
2017-05-06 09:00:00,-0.6211549388366759,9.655862772642124
2017-05-06 10:00:00,-0.421097569514141,11.136548707642925
2017-05-06 11:00:00,-0.052660678895702584,13.863463110854063
2017-05-06 12:00:00,-0.21246061821566908,12.68073475965004
2017-05-06 13:00:00,-0.10978118089078925,13.440696760428086
2017-05-06 14:00:00,-1.028762649124126,6.639033121905908
2017-05-06 15:00:00,-1.213450800006847,5.27209948532256
2017-05-06 16:00:00,-0.04010451969551787,13.95639509525585
2017-05-06 17:00:00,-0.5552384546865149,10.143730884156136
2017-05-06 18:00:00,-0.5902683428395911,9.884463940536136
2017-05-06 19:00:00,-0.43691148680590985,11.019505056661803
2017-05-06 20:00:00,-0.39713957232379316,11.313869191215538
2017-05-06 21:00:00,-0.34777953547381757,11.679197959470251
2017-05-06 22:00:00,-0.11002321769392065,13.43890537183109
2017-05-06 23:00:00,-0.09784808081530927,13.529017293196032
2017-05-07 00:00:00,-0.3817268421231398,11.427943533517203
2017-05-07 01:00:00,-0.31618509789096205,11.913038079989748
2017-05-07 02:00:00,-0.43601153982018154,11.026165840258662
